"participant_id","speaker_identity","trialid","itemid","itemtype","itemtype_coarser","msg","target","competitor","distractor","targetpos","layout","prob_target","prob_competitor","prob_distr"
27,"child",15,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",3,"tr_re,sq_re,ci_gr",100,0,0
28,"child",20,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",1,"ci_gr,sq_re,tr_re",100,0,0
29,"child",8,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",1,"ci_gr,sq_re,tr_re",100,0,0
30,"adult",3,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",1,"ci_gr,tr_re,sq_re",100,0,0
31,"adult",16,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",3,"sq_re,tr_re,ci_gr",100,0,0
32,"adult",22,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",2,"tr_re,ci_gr,sq_re",100,0,0
33,"adult",13,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",3,"sq_re,tr_re,ci_gr",100,0,0
34,"child",5,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",1,"ci_gr,tr_re,sq_re",100,0,0
35,"adult",13,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",1,"ci_gr,tr_re,sq_re",100,0,0
36,"adult",9,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",3,"tr_re,sq_re,ci_gr",100,0,0
37,"child",21,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",2,"sq_re,ci_gr,tr_re",86,8,6
38,"adult",5,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",1,"ci_gr,sq_re,tr_re",100,0,0
39,"child",17,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",3,"sq_re,tr_re,ci_gr",100,0,0
40,"child",21,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",2,"sq_re,ci_gr,tr_re",100,0,0
41,"adult",13,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",1,"ci_gr,sq_re,tr_re",100,0,0
42,"adult",17,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",2,"sq_re,ci_gr,tr_re",100,0,0
43,"child",11,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",2,"tr_re,ci_gr,sq_re",100,0,0
44,"adult",14,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",3,"sq_re,tr_re,ci_gr",100,0,0
45,"adult",5,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",1,"ci_gr,sq_re,tr_re",100,0,0
46,"adult",9,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",2,"tr_re,ci_gr,sq_re",100,0,0
47,"child",14,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",1,"ci_gr,tr_re,sq_re",100,0,0
48,"adult",6,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",1,"ci_gr,sq_re,tr_re",100,0,0
49,"child",1,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",2,"tr_re,ci_gr,sq_re",100,0,0
50,"adult",19,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",3,"tr_re,sq_re,ci_gr",100,0,0
51,"adult",17,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",1,"ci_gr,sq_re,tr_re",100,0,0
52,"adult",20,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",2,"sq_re,ci_gr,tr_re",100,0,0
53,"child",0,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",1,"ci_gr,tr_re,sq_re",100,0,0
54,"adult",6,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",2,"tr_re,ci_gr,sq_re",100,0,0
55,"child",17,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",2,"tr_re,ci_gr,sq_re",100,0,0
56,"child",1,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",2,"sq_re,ci_gr,tr_re",95,5,0
57,"child",2,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",1,"ci_gr,tr_re,sq_re",100,0,0
58,"adult",19,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",1,"ci_gr,sq_re,tr_re",96,2,2
59,"child",18,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",2,"sq_re,ci_gr,tr_re",100,0,0
60,"child",21,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",1,"ci_gr,sq_re,tr_re",100,0,0
61,"child",11,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",3,"sq_re,tr_re,ci_gr",100,0,0
62,"adult",12,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",2,"tr_re,ci_gr,sq_re",100,0,0
63,"child",2,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",2,"tr_re,ci_gr,sq_re",100,0,0
64,"child",13,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",1,"ci_gr,tr_re,sq_re",100,0,0
65,"adult",22,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",2,"tr_re,ci_gr,sq_re",100,0,0
66,"child",15,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",2,"sq_re,ci_gr,tr_re",100,0,0
67,"child",22,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",2,"tr_re,ci_gr,sq_re",100,0,0
68,"adult",19,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",3,"tr_re,sq_re,ci_gr",100,0,0
69,"adult",2,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",3,"sq_re,tr_re,ci_gr",100,0,0
70,"adult",21,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",1,"ci_gr,tr_re,sq_re",100,0,0
71,"adult",13,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",2,"tr_re,ci_gr,sq_re",100,0,0
72,"child",20,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",3,"sq_re,tr_re,ci_gr",100,0,0
1,"adult",10,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",3,"sq_gr,ci_gr,tr_re",96,2,2
2,"child",1,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",3,"sq_gr,ci_gr,tr_re",100,0,0
3,"adult",19,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",3,"ci_gr,sq_gr,tr_re",100,0,0
4,"child",22,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",2,"ci_gr,tr_re,sq_gr",100,0,0
5,"child",6,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",1,"tr_re,sq_gr,ci_gr",100,0,0
6,"child",18,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",3,"sq_gr,ci_gr,tr_re",100,0,0
7,"child",21,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",3,"sq_gr,ci_gr,tr_re",100,0,0
8,"child",19,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",2,"ci_gr,tr_re,sq_gr",100,0,0
9,"adult",6,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",1,"tr_re,ci_gr,sq_gr",100,0,0
10,"child",10,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",2,"ci_gr,tr_re,sq_gr",100,0,0
11,"child",12,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",1,"tr_re,ci_gr,sq_gr",100,0,0
12,"child",20,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",2,"ci_gr,tr_re,sq_gr",100,0,0
13,"child",6,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",1,"tr_re,ci_gr,sq_gr",97,0,3
14,"adult",16,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",1,"tr_re,ci_gr,sq_gr",100,0,0
15,"adult",14,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",3,"sq_gr,ci_gr,tr_re",100,0,0
16,"child",18,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",3,"sq_gr,ci_gr,tr_re",100,0,0
17,"adult",14,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",3,"ci_gr,sq_gr,tr_re",100,0,0
18,"adult",8,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",1,"tr_re,sq_gr,ci_gr",100,0,0
19,"child",3,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",3,"ci_gr,sq_gr,tr_re",80,11,9
20,"child",7,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",1,"tr_re,ci_gr,sq_gr",100,0,0
21,"child",20,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",2,"sq_gr,tr_re,ci_gr",100,0,0
22,"child",9,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",2,"ci_gr,tr_re,sq_gr",100,0,0
23,"adult",20,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",3,"ci_gr,sq_gr,tr_re",100,0,0
24,"child",16,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",1,"tr_re,sq_gr,ci_gr",100,0,0
25,"child",7,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",3,"ci_gr,sq_gr,tr_re",100,0,0
26,"adult",22,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",3,"ci_gr,sq_gr,tr_re",100,0,0
27,"child",18,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",2,"sq_gr,tr_re,ci_gr",100,0,0
28,"child",12,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",3,"ci_gr,sq_gr,tr_re",100,0,0
29,"child",17,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",3,"sq_gr,ci_gr,tr_re",100,0,0
30,"adult",15,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",3,"sq_gr,ci_gr,tr_re",100,0,0
31,"adult",17,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",1,"tr_re,sq_gr,ci_gr",100,0,0
32,"adult",16,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",3,"sq_gr,ci_gr,tr_re",100,0,0
33,"adult",4,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",2,"ci_gr,tr_re,sq_gr",100,0,0
34,"child",18,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",3,"sq_gr,ci_gr,tr_re",100,0,0
35,"adult",17,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",1,"tr_re,ci_gr,sq_gr",100,0,0
36,"adult",3,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",3,"sq_gr,ci_gr,tr_re",100,0,0
37,"child",22,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",3,"ci_gr,sq_gr,tr_re",88,5,7
38,"adult",16,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",2,"sq_gr,tr_re,ci_gr",100,0,0
39,"child",5,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",2,"ci_gr,tr_re,sq_gr",100,0,0
40,"child",4,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",1,"tr_re,sq_gr,ci_gr",100,0,0
41,"adult",0,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",3,"ci_gr,sq_gr,tr_re",100,0,0
42,"adult",3,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",1,"tr_re,ci_gr,sq_gr",100,0,0
43,"child",9,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",3,"ci_gr,sq_gr,tr_re",100,0,0
44,"adult",1,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",1,"tr_re,sq_gr,ci_gr",100,0,0
45,"adult",16,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",1,"tr_re,sq_gr,ci_gr",100,0,0
46,"adult",5,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",1,"tr_re,ci_gr,sq_gr",100,0,0
47,"child",6,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",2,"ci_gr,tr_re,sq_gr",100,0,0
48,"adult",20,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",1,"tr_re,sq_gr,ci_gr",100,0,0
49,"child",12,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",1,"tr_re,sq_gr,ci_gr",100,0,0
50,"adult",5,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",2,"sq_gr,tr_re,ci_gr",100,0,0
51,"adult",16,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",2,"ci_gr,tr_re,sq_gr",100,0,0
52,"adult",18,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",3,"sq_gr,ci_gr,tr_re",100,0,0
53,"child",9,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",2,"ci_gr,tr_re,sq_gr",100,0,0
54,"adult",21,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",3,"ci_gr,sq_gr,tr_re",100,0,0
55,"child",4,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",1,"tr_re,ci_gr,sq_gr",100,0,0
56,"child",0,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",1,"tr_re,sq_gr,ci_gr",93,4,3
57,"child",19,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",3,"sq_gr,ci_gr,tr_re",100,0,0
58,"adult",22,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",2,"sq_gr,tr_re,ci_gr",96,2,2
59,"child",15,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",1,"tr_re,sq_gr,ci_gr",100,0,0
60,"child",2,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",3,"sq_gr,ci_gr,tr_re",100,0,0
61,"child",4,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",2,"ci_gr,tr_re,sq_gr",100,0,0
62,"adult",6,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",2,"ci_gr,tr_re,sq_gr",100,0,0
63,"child",15,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",2,"sq_gr,tr_re,ci_gr",100,0,0
64,"child",23,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",1,"tr_re,ci_gr,sq_gr",100,0,0
65,"adult",12,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",1,"tr_re,ci_gr,sq_gr",100,0,0
66,"child",4,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",3,"ci_gr,sq_gr,tr_re",100,0,0
67,"child",16,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",1,"tr_re,ci_gr,sq_gr",100,0,0
68,"adult",7,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",2,"sq_gr,tr_re,ci_gr",100,0,0
69,"adult",22,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",1,"tr_re,sq_gr,ci_gr",100,0,0
70,"adult",20,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",1,"tr_re,ci_gr,sq_gr",100,0,0
71,"adult",7,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",1,"tr_re,sq_gr,ci_gr",100,0,0
72,"child",6,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",3,"sq_gr,ci_gr,tr_re",100,0,0
74,"adult",1,1,"critical","critical","tr","tr_bl","tr_re","sq_gr",2,"sq_gr,tr_bl,tr_re",100,0,0
78,"adult",17,1,"critical","critical","tr","tr_bl","tr_re","sq_gr",1,"tr_bl,tr_re,sq_gr",50,50,0
73,"adult",15,1,"critical","critical","tr","tr_bl","tr_re","sq_gr",3,"tr_re,sq_gr,tr_bl",50,50,0
75,"adult",1,1,"critical","critical","tr","tr_bl","tr_re","sq_gr",1,"tr_bl,tr_re,sq_gr",50,50,0
77,"adult",16,1,"critical","critical","tr","tr_bl","tr_re","sq_gr",1,"tr_bl,sq_gr,tr_re",75,25,0
76,"adult",16,1,"critical","critical","tr","tr_bl","tr_re","sq_gr",3,"sq_gr,tr_re,tr_bl",50,50,0
74,"adult",15,2,"critical","critical","tr","tr_bl","tr_gr","ci_re",2,"tr_gr,tr_bl,ci_re",100,0,0
78,"adult",3,2,"critical","critical","tr","tr_bl","tr_gr","ci_re",2,"tr_gr,tr_bl,ci_re",48,52,0
73,"adult",13,2,"critical","critical","tr","tr_bl","tr_gr","ci_re",1,"tr_bl,tr_gr,ci_re",50,50,0
75,"adult",20,2,"critical","critical","tr","tr_bl","tr_gr","ci_re",1,"tr_bl,ci_re,tr_gr",100,0,0
77,"adult",23,2,"critical","critical","tr","tr_bl","tr_gr","ci_re",1,"tr_bl,tr_gr,ci_re",75,25,0
76,"adult",1,2,"critical","critical","tr","tr_bl","tr_gr","ci_re",2,"tr_gr,tr_bl,ci_re",50,50,0
74,"adult",22,3,"critical","critical","ci","ci_bl","ci_re","tr_gr",2,"ci_re,ci_bl,tr_gr",100,0,0
78,"adult",4,3,"critical","critical","ci","ci_bl","ci_re","tr_gr",3,"ci_re,tr_gr,ci_bl",47,53,0
73,"adult",2,3,"critical","critical","ci","ci_bl","ci_re","tr_gr",2,"tr_gr,ci_bl,ci_re",50,50,0
75,"adult",22,3,"critical","critical","ci","ci_bl","ci_re","tr_gr",1,"ci_bl,ci_re,tr_gr",100,0,0
77,"adult",9,3,"critical","critical","ci","ci_bl","ci_re","tr_gr",3,"tr_gr,ci_re,ci_bl",100,0,0
76,"adult",13,3,"critical","critical","ci","ci_bl","ci_re","tr_gr",2,"ci_re,ci_bl,tr_gr",50,50,0
74,"adult",20,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",1,"ci_bl,ci_gr,sq_re",100,0,0
78,"adult",2,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",2,"ci_gr,ci_bl,sq_re",46,54,0
73,"adult",10,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",3,"ci_gr,sq_re,ci_bl",50,50,0
75,"adult",12,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",2,"sq_re,ci_bl,ci_gr",100,0,0
77,"adult",1,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",3,"sq_re,ci_gr,ci_bl",50,50,0
76,"adult",18,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",3,"sq_re,ci_gr,ci_bl",50,50,0
74,"adult",6,5,"critical","critical","re","sq_re","ci_re","tr_bl",3,"tr_bl,ci_re,sq_re",100,0,0
78,"adult",23,5,"critical","critical","re","sq_re","ci_re","tr_bl",1,"sq_re,ci_re,tr_bl",49,51,0
73,"adult",0,5,"critical","critical","re","sq_re","ci_re","tr_bl",1,"sq_re,ci_re,tr_bl",60,40,0
75,"adult",6,5,"critical","critical","re","sq_re","ci_re","tr_bl",3,"tr_bl,ci_re,sq_re",100,0,0
77,"adult",17,5,"critical","critical","re","sq_re","ci_re","tr_bl",1,"sq_re,tr_bl,ci_re",75,25,0
76,"adult",7,5,"critical","critical","re","sq_re","ci_re","tr_bl",2,"tr_bl,sq_re,ci_re",50,50,0
74,"adult",0,6,"critical","critical","re","sq_re","tr_re","ci_gr",2,"tr_re,sq_re,ci_gr",100,0,0
78,"adult",19,6,"critical","critical","re","sq_re","tr_re","ci_gr",1,"sq_re,tr_re,ci_gr",49,51,0
73,"adult",7,6,"critical","critical","re","sq_re","tr_re","ci_gr",2,"tr_re,sq_re,ci_gr",50,50,0
75,"adult",11,6,"critical","critical","re","sq_re","tr_re","ci_gr",1,"sq_re,ci_gr,tr_re",100,0,0
77,"adult",19,6,"critical","critical","re","sq_re","tr_re","ci_gr",3,"ci_gr,tr_re,sq_re",75,25,0
76,"adult",21,6,"critical","critical","re","sq_re","tr_re","ci_gr",1,"sq_re,ci_gr,tr_re",50,50,0
74,"adult",16,7,"critical","critical","gr","sq_gr","ci_gr","tr_re",2,"tr_re,sq_gr,ci_gr",100,0,0
78,"adult",15,7,"critical","critical","gr","sq_gr","ci_gr","tr_re",1,"sq_gr,ci_gr,tr_re",49,51,0
73,"adult",14,7,"critical","critical","gr","sq_gr","ci_gr","tr_re",2,"tr_re,sq_gr,ci_gr",50,50,0
75,"adult",9,7,"critical","critical","gr","sq_gr","ci_gr","tr_re",2,"tr_re,sq_gr,ci_gr",100,0,0
77,"adult",21,7,"critical","critical","gr","sq_gr","ci_gr","tr_re",2,"ci_gr,sq_gr,tr_re",75,25,0
76,"adult",2,7,"critical","critical","gr","sq_gr","ci_gr","tr_re",3,"tr_re,ci_gr,sq_gr",50,50,0
74,"adult",23,8,"critical","critical","gr","sq_gr","tr_gr","ci_bl",2,"ci_bl,sq_gr,tr_gr",100,0,0
78,"adult",13,8,"critical","critical","gr","sq_gr","tr_gr","ci_bl",2,"ci_bl,sq_gr,tr_gr",50,50,0
73,"adult",23,8,"critical","critical","gr","sq_gr","tr_gr","ci_bl",1,"sq_gr,ci_bl,tr_gr",50,50,0
75,"adult",0,8,"critical","critical","gr","sq_gr","tr_gr","ci_bl",2,"ci_bl,sq_gr,tr_gr",50,50,0
77,"adult",6,8,"critical","critical","gr","sq_gr","tr_gr","ci_bl",3,"ci_bl,tr_gr,sq_gr",50,50,0
76,"adult",5,8,"critical","critical","gr","sq_gr","tr_gr","ci_bl",2,"ci_bl,sq_gr,tr_gr",50,50,0
74,"adult",18,9,"filler unambiguous","filler unambiguous","tr","tr_re","ci_bl","sq_gr",2,"sq_gr,tr_re,ci_bl",100,0,0
78,"adult",6,9,"filler unambiguous","filler unambiguous","tr","tr_re","ci_bl","sq_gr",1,"tr_re,ci_bl,sq_gr",100,0,0
73,"adult",9,9,"filler unambiguous","filler unambiguous","tr","tr_re","ci_bl","sq_gr",2,"sq_gr,tr_re,ci_bl",100,0,0
75,"adult",13,9,"filler unambiguous","filler unambiguous","tr","tr_re","ci_bl","sq_gr",1,"tr_re,ci_bl,sq_gr",100,0,0
77,"adult",4,9,"filler unambiguous","filler unambiguous","tr","tr_re","ci_bl","sq_gr",1,"tr_re,sq_gr,ci_bl",100,0,0
76,"adult",0,9,"filler unambiguous","filler unambiguous","tr","tr_re","ci_bl","sq_gr",2,"sq_gr,tr_re,ci_bl",100,0,0
74,"adult",14,10,"filler unambiguous","filler unambiguous","ci","ci_bl","sq_gr","tr_re",3,"sq_gr,tr_re,ci_bl",100,0,0
78,"adult",22,10,"filler unambiguous","filler unambiguous","ci","ci_bl","sq_gr","tr_re",2,"sq_gr,ci_bl,tr_re",100,0,0
73,"adult",1,10,"filler unambiguous","filler unambiguous","ci","ci_bl","sq_gr","tr_re",1,"ci_bl,tr_re,sq_gr",100,0,0
75,"adult",19,10,"filler unambiguous","filler unambiguous","ci","ci_bl","sq_gr","tr_re",2,"sq_gr,ci_bl,tr_re",100,0,0
77,"adult",20,10,"filler unambiguous","filler unambiguous","ci","ci_bl","sq_gr","tr_re",1,"ci_bl,sq_gr,tr_re",100,0,0
76,"adult",22,10,"filler unambiguous","filler unambiguous","ci","ci_bl","sq_gr","tr_re",1,"ci_bl,sq_gr,tr_re",100,0,0
74,"adult",19,11,"filler unambiguous","filler unambiguous","re","ci_re","tr_bl","sq_gr",1,"ci_re,sq_gr,tr_bl",100,0,0
78,"adult",8,11,"filler unambiguous","filler unambiguous","re","ci_re","tr_bl","sq_gr",2,"sq_gr,ci_re,tr_bl",100,0,0
73,"adult",12,11,"filler unambiguous","filler unambiguous","re","ci_re","tr_bl","sq_gr",3,"sq_gr,tr_bl,ci_re",100,0,0
75,"adult",18,11,"filler unambiguous","filler unambiguous","re","ci_re","tr_bl","sq_gr",1,"ci_re,tr_bl,sq_gr",100,0,0
77,"adult",0,11,"filler unambiguous","filler unambiguous","re","ci_re","tr_bl","sq_gr",2,"tr_bl,ci_re,sq_gr",100,0,0
76,"adult",14,11,"filler unambiguous","filler unambiguous","re","ci_re","tr_bl","sq_gr",3,"tr_bl,sq_gr,ci_re",100,0,0
74,"adult",5,12,"filler unambiguous","filler unambiguous","gr","sq_gr","ci_bl","tr_re",1,"sq_gr,ci_bl,tr_re",100,0,0
78,"adult",20,12,"filler unambiguous","filler unambiguous","gr","sq_gr","ci_bl","tr_re",2,"tr_re,sq_gr,ci_bl",100,0,0
73,"adult",17,12,"filler unambiguous","filler unambiguous","gr","sq_gr","ci_bl","tr_re",3,"tr_re,ci_bl,sq_gr",100,0,0
75,"adult",14,12,"filler unambiguous","filler unambiguous","gr","sq_gr","ci_bl","tr_re",2,"tr_re,sq_gr,ci_bl",100,0,0
77,"adult",11,12,"filler unambiguous","filler unambiguous","gr","sq_gr","ci_bl","tr_re",1,"sq_gr,tr_re,ci_bl",100,0,0
76,"adult",3,12,"filler unambiguous","filler unambiguous","gr","sq_gr","ci_bl","tr_re",1,"sq_gr,ci_bl,tr_re",100,0,0
74,"adult",8,13,"filler ambiguous","filler ambiguous","tr","tr_bl","tr_bl","ci_re",3,"tr_bl,ci_re,tr_bl",50,50,0
78,"adult",0,13,"filler ambiguous","filler ambiguous","tr","tr_bl","tr_bl","ci_re",2,"ci_re,tr_bl,tr_bl",50,50,0
73,"adult",21,13,"filler ambiguous","filler ambiguous","tr","tr_bl","tr_bl","ci_re",3,"ci_re,tr_bl,tr_bl",50,50,0
75,"adult",15,13,"filler ambiguous","filler ambiguous","tr","tr_bl","tr_bl","ci_re",3,"tr_bl,ci_re,tr_bl",50,50,0
77,"adult",8,13,"filler ambiguous","filler ambiguous","tr","tr_bl","tr_bl","ci_re",1,"tr_bl,ci_re,tr_bl",0,50,50
76,"adult",4,13,"filler ambiguous","filler ambiguous","tr","tr_bl","tr_bl","ci_re",3,"ci_re,tr_bl,tr_bl",50,50,0
74,"adult",21,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",3,"sq_re,ci_gr,ci_gr",50,50,0
78,"adult",5,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",3,"ci_gr,sq_re,ci_gr",50,50,0
73,"adult",22,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",1,"ci_gr,sq_re,ci_gr",50,50,0
75,"adult",7,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",2,"sq_re,ci_gr,ci_gr",50,50,0
77,"adult",13,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",3,"ci_gr,sq_re,ci_gr",50,50,0
76,"adult",8,14,"filler ambiguous","filler ambiguous","ci","ci_gr","ci_gr","sq_re",1,"ci_gr,sq_re,ci_gr",50,50,0
74,"adult",13,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",1,"sq_re,tr_gr,sq_re",50,50,0
78,"adult",16,15,"filler ambiguous","filler ambiguous","re","sq_re","sq_re","tr_gr",3,"sq_re,tr_gr,sq_re",50,50,0
